status_id,status_message,link_name,status_type,status_link,status_published
833622823422420_834232336694802,I'm excited for Friday night when people will ask me to leave my room and talk to humans. I will tell them no and remain hidden beneath my blanket pain shield,,status,,2015-11-12 10:20:55
833622823422420_834176990033670,I only have 6 shirts. Everybody is onto me. I'm going to throw up,,status,,2015-11-12 07:22:42
833622823422420_834142880037081,Somebody come pet my trembling corps while I anger nap,,status,,2015-11-12 05:17:52
833622823422420_834142696703766,I have a super power to hear into the future because that's the only way I should be able to consistently wake up an hour before my alarms I set. Now I'm mad and have to sleep all day to get over it,,status,,2015-11-12 05:16:50
833622823422420_834073523377350,Cozy is my favorite feeling. I would like to turn into a cat and be cozy forever and I will not let people touch me even if they love me and just want to share my infinite coziness,,status,,2015-11-11 23:09:33
833622823422420_834038996714136,I matched a girl on tinder then asked her out and she said yes. Then she never answered my messages when I asked when. She has done this three times. I just matched her on tinder again. Why do I let this happen. I don't understand girls. I don't understand boys. I only understand the darkness,,status,,2015-11-11 21:09:20
833622823422420_833962836721752,I started this less than a day ago and have 14 likes :3 thanks guys. Feel free to comment or message the page or something. It's lonely here in the abyss,,status,,2015-11-11 16:18:27
833622823422420_833954060055963,All my underwear has holes in them. I need newer sexier underwear to feel like a real person,,status,,2015-11-11 15:37:20
833622823422420_833878700063499,You might notice I don't put periods at the end of posts. A long time ago a girl named Sarah told me she thinks I'm mad when I put periods at the end of messages and that she doesn't think I'm pretty when I'm mad. I want to be pretty sometimes.,,status,,2015-11-11 11:25:19
833622823422420_833876790063690,I stained my clothes by spilling a bit of tea on them today. Nobody could focus on work because they were too preoccupied with judging me,,status,,2015-11-11 11:18:39
833622823422420_833844936733542,"Somebody noticed I was drawing the desk next to mine at work today and said ""wow you must be bored"" I lied and said I was but really I'm just super into desks",,status,,2015-11-11 09:35:01
833622823422420_833805826737453,Where I'm from today is Remembrance Day. We remember today that 10 million years ago a billion dogs died in the Space Wars. We remain silent for 1 minute today for fear that the ghost dogs will hear us and come back to rectify the past. shhhhh,,status,,2015-11-11 07:15:16
833622823422420_833794636738572,I only have one pair of socks. I live in constant fear of being discovered,,status,,2015-11-11 06:34:32
833622823422420_833633233421379,When my roommate is gone for a while I wonder if he died. I also wonder if I would get any cool stuff if he died,,status,,2015-11-10 19:01:18
833622823422420_833632960088073,I'm trying to do this thing where I don't delete posts I start writing. But it makes me post stupid things like the last post. And all the posts I deleted in between the last post and this one,,status,,2015-11-10 19:00:16
